LINK,BRAND,PRODUCT,FAVORITES,RATING,RATING_SCORE,PRICE_TRY,PRICE_DOLLAR,PRICE_EURO
https://www.trendyol.com/xiaomi/yenilenmis-mi-note-10-lite-128-gb-12-ay-delta-servis-garantili-b-grade-p-681135830,Xiaomi,Yenilenmiş Mi Note 10 Lite 128 GB (12 Ay Delta Servis Garantili) - B Grade,0.0,173.8177339901478,0.0,7700,227.81065088757398,205.33333333333334
https://www.trendyol.com/oppo/yenilenmis-oppo-a96-128gb-siyah-b-kalite-p-856339281,Oppo,Yenilenmiş Oppo A96 128GB Siyah B Kalite,0.0,47.8,0.0,5999,177.48520710059174,159.97333333333333
https://www.trendyol.com/samsung/yenilenmis-samsung-galaxy-a22-64-gb-a-grade-12-ay-garantili-p-856359231,Samsung,Yenilenmiş Samsung Galaxy A22 64 GB A Grade (12 Ay Garantili),0.0,162.83386581469648,0.0,4999,147.89940828402368,133.30666666666667
https://www.trendyol.com/apple/iphone-11-64-gb-beyaz-cep-telefonu-aksesuarsiz-kutu-apple-turkiye-garantili-p-65149494,Apple,iPhone 11 64 GB Beyaz Cep Telefonu Aksesuarsız Kutu (Apple Türkiye Garantili),229000.0,8870.0,4.8,23999,710.0295857988166,639.9733333333334
https://www.trendyol.com/samsung/yenilenmis-samsung-galaxy-a73-128-gb-gri-cep-telefonu-12-ay-garantili-b-kalite-p-856353931,Samsung,Yenilenmiş Samsung Galaxy A73 128 GB Gri Cep Telefonu (12 Ay Garantili) - B Kalite,0.0,162.83386581469648,0.0,16199,479.26035502958587,431.97333333333336
https://www.trendyol.com/apple/iphone-15-pro-max-256-gb-mavi-titanyum-p-762254884,Apple,iPhone 15 Pro Max 256 GB Mavi Titanyum,13300.0,74.0,4.7,81999,2426.0059171597636,2186.64
https://www.trendyol.com/samsung/galaxy-s21-fe-5g-black-128-gb-8-gb-ram-yenilenmis-urun-sifir-gibi-p-856309051,Samsung,Galaxy S21 FE 5G  Black 128 GB / 8 GB Ram Yenilenmiş Ürün ( Sıfır Gibi),0.0,162.83386581469648,0.0,13989,413.87573964497045,373.04
https://www.trendyol.com/apple/iphone-14-128-gb-gece-yarisi-p-355707175,Apple,iPhone 14 128 GB Gece Yarısı,28300.0,518.0,4.7,45499,1346.1242603550297,1213.3066666666666
https://www.trendyol.com/samsung/galaxys-s10e-128-gb-6-gb-ram-green-yenilenmis-urun-sifir-gibi-p-856299201,Samsung,Galaxys S10E 128 GB/ 6 GB Ram Green Yenilenmiş ÜRÜN (Sıfır gibi),0.0,162.83386581469648,0.0,7399,218.905325443787,197.30666666666667
https://www.trendyol.com/apple/iphone-15-pro-max-256-gb-siyah-titanyum-p-762254852,Apple,iPhone 15 Pro Max 256 GB Siyah Titanyum,11600.0,77.0,4.6,82999,2455.5917159763317,2213.306666666667
https://www.trendyol.com/samsung/galaxys-s10e-128-gb-6-gb-ram-green-yenilenmis-urun-sifir-gibi-p-856299162,Samsung,Galaxys S10E 128 GB/ 6 GB Ram Green Yenilenmiş ÜRÜN (Sıfır gibi),0.0,162.83386581469648,0.0,7399,218.905325443787,197.30666666666667
https://www.trendyol.com/samsung/yenilenmis-samsung-galaxy-a33-128gb-5g-turuncu-a-kalite-p-856279264,Samsung,Yenilenmiş Samsung Galaxy A33 128GB 5G Turuncu - A Kalite,0.0,162.83386581469648,0.0,9985,295.414201183432,266.26666666666665
https://www.trendyol.com/samsung/yenilenmis-samsung-galaxy-a53-128gb-a-kalite-turuncu-p-856276749,Samsung,Yenilenmiş SAMSUNG GALAXY A53 128GB -A Kalite- Turuncu,0.0,162.83386581469648,0.0,9499,281.0355029585799,253.30666666666667
https://www.trendyol.com/samsung/yenilenmis-samsung-galaxy-a54-256gb-b-kalite-yesil-p-856231550,Samsung,Yenilenmiş SAMSUNG GALAXY A54 256GB -B Kalite- Yeşil,0.0,162.83386581469648,0.0,13499,399.3786982248521,359.97333333333336
https://www.trendyol.com/apple/yenilenmis-iphone-7-plus-32-gb-gumus-b-kalite-p-855609281,Apple,Yenilenmiş iPhone 7 Plus 32 GB Gümüş B Kalite,0.0,1763.0653804930332,0.0,4999,147.89940828402368,133.30666666666667
https://www.trendyol.com/samsung/galaxy-a03s-black-32gb-yenilenmis-a-kalite-12-ay-garantili-p-854111384,Samsung,Galaxy A03s Black 32gb Yenilenmiş A Kalite (12 AY GARANTİLİ),0.0,162.83386581469648,0.0,4299,127.18934911242604,114.64
https://www.trendyol.com/samsung/yenilenmis-samsung-galaxy-s22-256-gb-12-ay-delta-servis-garantili-c-kalite-p-854034434,Samsung,Yenilenmiş Samsung Galaxy S22+ 256 GB (12 Ay Delta Servis Garantili) - C Kalite,0.0,162.83386581469648,0.0,22499,665.6508875739645,599.9733333333334
https://www.trendyol.com/samsung/galaxy-a12-64-gb-beyaz-yenilenmis-urun-p-852980407,Samsung,Galaxy A12 64 GB Beyaz YENİLENMİŞ ÜRÜN,0.0,162.83386581469648,0.0,6599,195.23668639053255,175.97333333333333
https://www.trendyol.com/samsung/galaxy-a12-64-gb-beyaz-yeni-lenmi-s-urun-sifir-gibi-p-852979786,Samsung,Galaxy A12 64 Gb Beyaz Yeni?lenmi?ş Ürün Sıfır Gibi,0.0,162.83386581469648,0.0,6599,195.23668639053255,175.97333333333333
https://www.trendyol.com/samsung/yenilenmis-samsung-galaxy-m14-128-gb-gumus-b-kalite-p-852767188,Samsung,Yenilenmiş Samsung Galaxy M14 128 GB Gümüş B Kalite,0.0,162.83386581469648,0.0,5999,177.48520710059174,159.97333333333333
https://www.trendyol.com/samsung/yenilenmis-samsung-galaxy-m14-128-gb-mavi-b-kalite-p-852766528,Samsung,Yenilenmiş Samsung Galaxy M14 128 GB Mavi B Kalite,0.0,162.83386581469648,0.0,5999,177.48520710059174,159.97333333333333
https://www.trendyol.com/samsung/yenilenmis-samsung-galaxy-m23-128-gb-yesil-cep-telefonu-12-ay-garantili-b-kalite-p-852445817,Samsung,Yenilenmiş Samsung Galaxy M23 128 GB Yeşil Cep Telefonu (12 Ay Garantili) - B Kalite,0.0,162.83386581469648,0.0,8799,260.32544378698225,234.64
https://www.trendyol.com/apple/iphone-11-64-gb-beyaz-cep-telefonu-aksesuarsiz-kutu-apple-turkiye-garantili-p-65149494,Apple,iPhone 11 64 GB Beyaz Cep Telefonu Aksesuarsız Kutu (Apple Türkiye Garantili),229000.0,8870.0,4.8,23999,710.0295857988166,639.9733333333334
https://www.trendyol.com/samsung/yenilenmis-samsung-galaxy-a21s-64-gb-mavi-cep-telefonu-12-ay-garantili-c-kalite-p-852433905,Samsung,Yenilenmiş Samsung Galaxy A21s 64 GB Mavi Cep Telefonu (12 Ay Garantili) - C Kalite,0.0,162.83386581469648,0.0,5099,150.8579881656805,135.97333333333333
https://www.trendyol.com/apple/iphone-15-pro-max-256-gb-mavi-titanyum-p-762254884,Apple,iPhone 15 Pro Max 256 GB Mavi Titanyum,13300.0,74.0,4.7,81999,2426.0059171597636,2186.64
https://www.trendyol.com/samsung/yenilenmis-galaxy-a21s-64-gb-siyah-cep-telefonu-12-ay-garantili-c-kalite-p-852433884,Samsung,Yenilenmiş Galaxy A21s 64 Gb Siyah Cep Telefonu (12 AY GARANTİLİ) - C Kalite,0.0,162.83386581469648,0.0,5099,150.8579881656805,135.97333333333333
https://www.trendyol.com/apple/iphone-14-128-gb-gece-yarisi-p-355707175,Apple,iPhone 14 128 GB Gece Yarısı,28300.0,518.0,4.7,45499,1346.1242603550297,1213.3066666666666
https://www.trendyol.com/apple/yenilenmis-iphone-xr-64-gb-kirmizi-cep-telefonu-12-ay-garantili-a-kalite-p-852430764,Apple,Yenilenmiş Iphone Xr 64 Gb Kırmızı Cep Telefonu (12 AY GARANTİLİ) - A Kalite,0.0,1763.0653804930332,0.0,15499,458.5502958579882,413.3066666666667
https://www.trendyol.com/apple/iphone-15-pro-max-256-gb-siyah-titanyum-p-762254852,Apple,iPhone 15 Pro Max 256 GB Siyah Titanyum,11600.0,77.0,4.6,82999,2455.5917159763317,2213.306666666667
https://www.trendyol.com/samsung/yenilenmis-samsung-galaxy-a04-128-gb-beyaz-cep-telefonu-12-ay-garantili-b-kalite-p-852416737,Samsung,Yenilenmiş Samsung Galaxy A04 128 GB Beyaz Cep Telefonu (12 Ay Garantili) - B Kalite,0.0,162.83386581469648,0.0,6299,186.36094674556216,167.97333333333333
https://www.trendyol.com/samsung/yenilenmis-samsung-galaxy-a04-64-gb-siyah-cep-telefonu-12-ay-garantili-a-kalite-p-852415464,Samsung,Yenilenmiş Samsung Galaxy A04 64 GB Siyah Cep Telefonu (12 Ay Garantili) - A Kalite,0.0,162.83386581469648,0.0,5999,177.48520710059174,159.97333333333333
https://www.trendyol.com/samsung/yenilenmis-galaxy-a13-64-gb-siyah-cep-telefonu-12-ay-garantili-c-kalite-p-852413061,Samsung,Yenilenmiş Galaxy A13 64 Gb Siyah Cep Telefonu (12 AY GARANTİLİ) - C Kalite,0.0,162.83386581469648,0.0,6099,180.44378698224853,162.64
https://www.trendyol.com/samsung/yenilenmis-galaxy-a13-64-gb-beyaz-cep-telefonu-12-ay-garantili-c-kalite-p-852413028,Samsung,Yenilenmiş Galaxy A13 64 Gb Beyaz Cep Telefonu (12 AY GARANTİLİ) - C Kalite,0.0,162.83386581469648,0.0,6099,180.44378698224853,162.64
https://www.trendyol.com/samsung/yenilenmis-samsung-galaxy-a13-64-gb-mavi-cep-telefonu-12-ay-garantili-b-kalite-p-852412829,Samsung,Yenilenmiş Samsung Galaxy A13 64 GB Mavi Cep Telefonu (12 Ay Garantili) - B Kalite,0.0,162.83386581469648,0.0,6299,186.36094674556216,167.97333333333333
https://www.trendyol.com/apple/yenilenmis-iphone-12-pro-256-gb-pasifik-mavisi-cep-telefonu-12-ay-garantili-b-kalite-p-852390654,Apple,Yenilenmiş iPhone 12 Pro 256 GB Pasifik Mavisi Cep Telefonu (12 Ay Garantili) - B Kalite,0.0,1763.0653804930332,0.0,37199,1100.562130177515,991.9733333333334
https://www.trendyol.com/apple/yenilenmis-iphone-12-pro-256-gb-pasifik-mavisi-cep-telefonu-12-ay-garantili-c-kalite-p-852388942,Apple,Yenilenmiş iPhone 12 Pro 256 GB Pasifik Mavisi Cep Telefonu (12 Ay Garantili) - C Kalite,0.0,1763.0653804930332,0.0,36899,1091.6863905325445,983.9733333333334
https://www.trendyol.com/apple/iphone-xr-128-gb-kirmizi-cep-telefonu-c-kalite-p-852379649,Apple,İphone Xr 128 Gb Kırmızı Cep Telefonu - C Kalite,0.0,1763.0653804930332,0.0,15699,464.46745562130184,418.64
https://www.trendyol.com/samsung/galaxy-a52-siyah-128-gb-8-gb-ram-yenilenmis-urun-sifir-gibi-p-852279091,Samsung,Galaxy A52 Siyah 128 GB 8 GB Ram YENİLENMİŞ ÜRÜN (Sıfır Gibi),0.0,162.83386581469648,0.0,9199,272.1597633136095,245.30666666666667
https://www.trendyol.com/apple/yenilenmis-iphone-xr-64-gb-mavi-cep-telefonu-12-ay-garantili-a-kalite-p-852239120,Apple,Yenilenmiş Iphone Xr 64 Gb Mavi Cep Telefonu (12 AY GARANTİLİ) - A Kalite,0.0,1763.0653804930332,0.0,15499,458.5502958579882,413.3066666666667
https://www.trendyol.com/apple/yenilenmis-iphone-xr-64-gb-siyah-cep-telefonu-12-ay-garantili-a-kalite-p-852239104,Apple,Yenilenmiş iPhone XR 64 GB Siyah Cep Telefonu (12 Ay Garantili) - A Kalite,0.0,1763.0653804930332,0.0,15499,458.5502958579882,413.3066666666667
https://www.trendyol.com/apple/yenilenmis-iphone-xs-256-gb-altin-cep-telefonu-12-ay-garantili-c-kalite-p-852116695,Apple,Yenilenmiş iPhone XS 256 GB Altın Cep Telefonu (12 Ay Garantili) - C Kalite,0.0,1763.0653804930332,0.0,17399,514.7633136094674,463.97333333333336
https://www.trendyol.com/apple/yenilenmis-iphone-12-pro-512-gb-grafit-cep-telefonu-12-ay-garantili-c-kalite-p-851816678,Apple,Yenilenmiş iPhone 12 Pro 512 GB Grafit Cep Telefonu (12 Ay Garantili) - C Kalite,0.0,1763.0653804930332,0.0,39399,1165.6508875739646,1050.64
https://www.trendyol.com/apple/yenilenmis-iphone-13-128-gb-yildiz-isigi-cep-telefonu-12-ay-garantili-b-kalite-p-851733993,Apple,Yenilenmiş iPhone 13 128 GB Yıldız Işığı Cep Telefonu (12 Ay Garantili) - B Kalite,0.0,1763.0653804930332,0.0,37199,1100.562130177515,991.9733333333334
https://www.trendyol.com/apple/yenilenmis-iphone-7-plus-32-gb-rose-gold-cep-telefonu-12-ay-garantili-c-kalite-p-851661806,Apple,Yenilenmiş iPhone 7 Plus 32 GB Rose Gold Cep Telefonu (12 Ay Garantili) - C Kalite,0.0,1763.0653804930332,0.0,5599,165.65088757396452,149.30666666666667
https://www.trendyol.com/apple/iphone-11-64-gb-beyaz-cep-telefonu-aksesuarsiz-kutu-apple-turkiye-garantili-p-65149494,Apple,iPhone 11 64 GB Beyaz Cep Telefonu Aksesuarsız Kutu (Apple Türkiye Garantili),229000.0,8870.0,4.8,23999,710.0295857988166,639.9733333333334
https://www.trendyol.com/apple/yenilenmis-iphone-7-plus-32-gb-silver-cep-telefonu-12-ay-garantili-c-kalite-p-851661547,Apple,Yenilenmiş iPhone 7 Plus 32 GB Silver Cep Telefonu (12 Ay Garantili) - C Kalite,0.0,1763.0653804930332,0.0,5599,165.65088757396452,149.30666666666667
https://www.trendyol.com/apple/iphone-15-pro-max-256-gb-mavi-titanyum-p-762254884,Apple,iPhone 15 Pro Max 256 GB Mavi Titanyum,13300.0,74.0,4.7,81999,2426.0059171597636,2186.64
https://www.trendyol.com/samsung/yenilenmis-galaxy-a30s-64-gb-yesil-b-kalite-p-851661510,Samsung,Yenilenmiş Galaxy A30s 64 GB Yeşil B Kalite,0.0,162.83386581469648,0.0,3899,115.35502958579883,103.97333333333333
https://www.trendyol.com/apple/iphone-14-128-gb-gece-yarisi-p-355707175,Apple,iPhone 14 128 GB Gece Yarısı,28300.0,518.0,4.7,45499,1346.1242603550297,1213.3066666666666
https://www.trendyol.com/apple/yenilenmis-iphone-xr-64-gb-sari-cep-telefonu-12-ay-garantili-b-kalite-p-851661163,Apple,Yenilenmiş Iphone Xr 64 Gb Sarı Cep Telefonu (12 AY GARANTİLİ) - B Kalite,0.0,1763.0653804930332,0.0,15199,449.6745562130178,405.3066666666667
https://www.trendyol.com/apple/iphone-15-pro-max-256-gb-siyah-titanyum-p-762254852,Apple,iPhone 15 Pro Max 256 GB Siyah Titanyum,11600.0,77.0,4.6,82999,2455.5917159763317,2213.306666666667
https://www.trendyol.com/samsung/yenilenmis-galaxy-a33-128-gb-mavi-cep-telefonu-12-ay-garantili-b-kalite-p-851661161,Samsung,Yenilenmiş Galaxy A33 128 Gb Mavi Cep Telefonu (12 AY GARANTİLİ) - B Kalite,0.0,162.83386581469648,0.0,9799,289.9112426035503,261.3066666666667
https://www.trendyol.com/apple/yenilenmis-iphone-7-plus-32-gb-black-cep-telefonu-12-ay-garantili-c-kalite-p-851659927,Apple,Yenilenmiş iPhone 7 Plus 32 GB Black Cep Telefonu (12 Ay Garantili) - C Kalite,0.0,1763.0653804930332,0.0,5599,165.65088757396452,149.30666666666667
https://www.trendyol.com/apple/yenilenmis-iphone-xr-64-gb-mavi-cep-telefonu-12-ay-garantili-b-kalite-p-851659885,Apple,Yenilenmiş Iphone Xr 64 Gb Mavi Cep Telefonu (12 AY GARANTİLİ) - B Kalite,0.0,1763.0653804930332,0.0,15199,449.6745562130178,405.3066666666667
https://www.trendyol.com/samsung/yenilenmis-samsung-galaxy-m21-64-gb-mavi-cep-telefonu-12-ay-garantili-c-kalite-p-851467769,Samsung,Yenilenmiş Samsung Galaxy M21 64 GB Mavi Cep Telefonu (12 Ay Garantili) - C Kalite,0.0,162.83386581469648,0.0,5599,165.65088757396452,149.30666666666667
https://www.trendyol.com/samsung/yenilenmis-samsung-galaxy-a54-128-gb-yesil-cep-telefonu-12-ay-garantili-c-kalite-p-851464569,Samsung,Yenilenmiş Samsung Galaxy A54 128 GB Yeşil Cep Telefonu (12 Ay Garantili) - C Kalite,0.0,162.83386581469648,0.0,13149,389.0236686390533,350.64
https://www.trendyol.com/samsung/yenilenmis-galaxy-a54-128-gb-siyah-cep-telefonu-12-ay-garantili-c-kalite-p-851461522,Samsung,Yenilenmiş Galaxy A54 128 Gb Siyah Cep Telefonu (12 AY GARANTİLİ) - C Kalite,0.0,162.83386581469648,0.0,13149,389.0236686390533,350.64
https://www.trendyol.com/samsung/yenilenmis-samsung-galaxy-a13-128-gb-siyah-cep-telefonu-12-ay-garantili-c-kalite-p-851460992,Samsung,Yenilenmiş Samsung Galaxy A13 128 GB Siyah Cep Telefonu (12 Ay Garantili) - C Kalite,0.0,162.83386581469648,0.0,7099,210.02958579881658,189.30666666666667
https://www.trendyol.com/samsung/yenilenmis-galaxy-a13-128-gb-beyaz-cep-telefonu-12-ay-garantili-c-kalite-p-851460991,Samsung,Yenilenmiş Galaxy A13 128 Gb Beyaz Cep Telefonu (12 AY GARANTİLİ) - C Kalite,0.0,162.83386581469648,0.0,7099,210.02958579881658,189.30666666666667
https://www.trendyol.com/samsung/yenilenmis-samsung-galaxy-a13-128-gb-siyah-cep-telefonu-12-ay-garantili-b-kalite-p-851460910,Samsung,Yenilenmiş Samsung Galaxy A13 128 GB Siyah Cep Telefonu (12 Ay Garantili) - B Kalite,0.0,162.83386581469648,0.0,7299,215.9467455621302,194.64
https://www.trendyol.com/samsung/yenilenmis-samsung-galaxy-a13-128-gb-siyah-cep-telefonu-12-ay-garantili-b-kalite-p-851460906,Samsung,Yenilenmiş Samsung Galaxy A13 128 GB Siyah Cep Telefonu (12 Ay Garantili) - B Kalite,0.0,162.83386581469648,0.0,7299,215.9467455621302,194.64
https://www.trendyol.com/samsung/yenilenmis-galaxy-a12-64-gb-beyaz-cep-telefonu-12-ay-garantili-c-kalite-p-851460433,Samsung,Yenilenmiş Galaxy A12 64 Gb Beyaz Cep Telefonu (12 AY GARANTİLİ) - C Kalite,0.0,162.83386581469648,0.0,5599,165.65088757396452,149.30666666666667
https://www.trendyol.com/samsung/yenilenmis-samsung-galaxy-a3-64-gb-siyah-cep-telefonu-12-ay-garantili-c-kalite-p-851413257,Samsung,Yenilenmiş Samsung Galaxy A3 64 GB Siyah Cep Telefonu (12 Ay Garantili) - C Kalite,0.0,162.83386581469648,0.0,4299,127.18934911242604,114.64
https://www.trendyol.com/samsung/yenilenmis-galaxy-a32-128-gb-mavi-cep-telefonu-12-ay-garantili-c-kalite-p-851406455,Samsung,Yenilenmiş Galaxy A32 128 Gb Mavi Cep Telefonu (12 AY GARANTİLİ) - C Kalite,0.0,162.83386581469648,0.0,7599,224.8224852071006,202.64
https://www.trendyol.com/samsung/yenilenmis-samsung-galaxy-a23-128-gb-mavi-cep-telefonu-12-ay-garantili-b-kalite-p-851405620,Samsung,Yenilenmiş Samsung Galaxy A23 128 GB Mavi Cep Telefonu (12 Ay Garantili) - B Kalite,0.0,162.83386581469648,0.0,7799,230.73964497041422,207.97333333333333
https://www.trendyol.com/samsung/yenilenmis-samsung-galaxy-a72-128-gb-mavi-cep-telefonu-12-ay-garantili-a-kalite-p-851381443,Samsung,Yenilenmiş Samsung Galaxy A72 128 GB Mavi Cep Telefonu (12 Ay Garantili) - A Kalite,0.0,162.83386581469648,0.0,12499,369.79289940828403,333.3066666666667
https://www.trendyol.com/apple/iphone-11-64-gb-beyaz-cep-telefonu-aksesuarsiz-kutu-apple-turkiye-garantili-p-65149494,Apple,iPhone 11 64 GB Beyaz Cep Telefonu Aksesuarsız Kutu (Apple Türkiye Garantili),229000.0,8870.0,4.8,23999,710.0295857988166,639.9733333333334
https://www.trendyol.com/samsung/yenilenmis-galaxy-a23-128-gb-siyah-cep-telefonu-12-ay-garantili-b-kalite-p-851380792,Samsung,Yenilenmiş Galaxy A23 128 Gb Siyah Cep Telefonu (12 AY GARANTİLİ) - B Kalite,0.0,162.83386581469648,0.0,7799,230.73964497041422,207.97333333333333
https://www.trendyol.com/apple/iphone-15-pro-max-256-gb-mavi-titanyum-p-762254884,Apple,iPhone 15 Pro Max 256 GB Mavi Titanyum,13300.0,74.0,4.7,81999,2426.0059171597636,2186.64
https://www.trendyol.com/samsung/yenilenmis-galaxy-a72-128-gb-mor-cep-telefonu-12-ay-garantili-b-kalite-p-851379572,Samsung,Yenilenmiş Galaxy A72 128 Gb Mor Cep Telefonu (12 AY GARANTİLİ) - B Kalite,0.0,162.83386581469648,0.0,12199,360.91715976331363,325.3066666666667
https://www.trendyol.com/apple/iphone-14-128-gb-gece-yarisi-p-355707175,Apple,iPhone 14 128 GB Gece Yarısı,28300.0,518.0,4.7,45499,1346.1242603550297,1213.3066666666666
https://www.trendyol.com/samsung/yenilenmis-galaxy-a72-128-gb-siyah-cep-telefonu-12-ay-garantili-b-kalite-p-851379310,Samsung,Yenilenmiş Galaxy A72 128 Gb Siyah Cep Telefonu (12 AY GARANTİLİ) - B Kalite,0.0,162.83386581469648,0.0,12199,360.91715976331363,325.3066666666667
https://www.trendyol.com/apple/iphone-15-pro-max-256-gb-siyah-titanyum-p-762254852,Apple,iPhone 15 Pro Max 256 GB Siyah Titanyum,11600.0,77.0,4.6,82999,2455.5917159763317,2213.306666666667
https://www.trendyol.com/samsung/yenilenmis-samsung-galaxy-a53-128-gb-mavi-cep-telefonu-12-ay-garantili-b-kalite-p-851379141,Samsung,Yenilenmiş Samsung Galaxy A53 128 GB Mavi Cep Telefonu (12 Ay Garantili) - B Kalite,0.0,162.83386581469648,0.0,11699,346.1242603550296,311.97333333333336
https://www.trendyol.com/samsung/yenilenmis-samsung-galaxy-a32-128-gb-siyah-cep-telefonu-12-ay-garantili-b-kalite-p-851378993,Samsung,Yenilenmiş Samsung Galaxy A32 128 GB Siyah Cep Telefonu (12 Ay Garantili) - B Kalite,0.0,162.83386581469648,0.0,7799,230.73964497041422,207.97333333333333
https://www.trendyol.com/samsung/yenilenmis-galaxy-a32-128-gb-beyaz-cep-telefonu-12-ay-garantili-a-kalite-p-851378848,Samsung,Yenilenmiş Galaxy A32 128 Gb Beyaz Cep Telefonu (12 AY GARANTİLİ) - A Kalite,0.0,162.83386581469648,0.0,7999,236.65680473372782,213.30666666666667
https://www.trendyol.com/samsung/yenilenmis-galaxy-a33-128-gb-mavi-cep-telefonu-12-ay-garantili-a-kalite-p-851378823,Samsung,Yenilenmiş Galaxy A33 128 Gb Mavi Cep Telefonu (12 AY GARANTİLİ) - A Kalite,0.0,162.83386581469648,0.0,9999,295.82840236686394,266.64
https://www.trendyol.com/samsung/yenilenmis-samsung-galaxy-a32-128-gb-siyah-cep-telefonu-12-ay-garantili-a-kalite-p-851378773,Samsung,Yenilenmiş Samsung Galaxy A32 128 GB Siyah Cep Telefonu (12 Ay Garantili) - A Kalite,0.0,162.83386581469648,0.0,7999,236.65680473372782,213.30666666666667
https://www.trendyol.com/samsung/yenilenmis-galaxy-note-20-256-gb-yesil-cep-telefonu-12-ay-garantili-b-kalite-p-851378152,Samsung,Yenilenmiş Galaxy Note 20 256 Gb Yeşil Cep Telefonu (12 AY GARANTİLİ) - B Kalite,0.0,162.83386581469648,0.0,17199,508.84615384615387,458.64
https://www.trendyol.com/samsung/yenilenmis-samsung-galaxy-a23-128-gb-mavi-cep-telefonu-12-ay-garantili-a-kalite-p-851376249,Samsung,Yenilenmiş Samsung Galaxy A23 128 GB Mavi Cep Telefonu (12 Ay Garantili) - A Kalite,0.0,162.83386581469648,0.0,7999,236.65680473372782,213.30666666666667
https://www.trendyol.com/samsung/yenilenmis-samsung-galaxy-a33-128-gb-siyah-cep-telefonu-12-ay-garantili-c-kalite-p-851376176,Samsung,Yenilenmiş Samsung Galaxy A33 128 GB Siyah Cep Telefonu (12 Ay Garantili) - C Kalite,0.0,162.83386581469648,0.0,9599,283.99408284023673,255.97333333333333
https://www.trendyol.com/samsung/yenilenmis-galaxy-a72-128-gb-siyah-cep-telefonu-12-ay-garantili-a-kalite-p-851375553,Samsung,Yenilenmiş Galaxy A72 128 Gb Siyah Cep Telefonu (12 AY GARANTİLİ) - A Kalite,0.0,162.83386581469648,0.0,12499,369.79289940828403,333.3066666666667
https://www.trendyol.com/samsung/yenilenmis-samsung-galaxy-a72-128-gb-mavi-cep-telefonu-12-ay-garantili-a-kalite-p-851375385,Samsung,Yenilenmiş Samsung Galaxy A72 128 GB Mavi Cep Telefonu (12 Ay Garantili) - A Kalite,0.0,162.83386581469648,0.0,12499,369.79289940828403,333.3066666666667
https://www.trendyol.com/samsung/yenilenmis-galaxy-note-20-256-gb-gri-cep-telefonu-12-ay-garantili-b-kalite-p-851374879,Samsung,Yenilenmiş Galaxy Note 20 256 Gb Gri Cep Telefonu (12 AY GARANTİLİ) - B Kalite,0.0,162.83386581469648,0.0,17199,508.84615384615387,458.64
https://www.trendyol.com/samsung/yenilenmis-galaxy-note-20-256-gb-yesil-cep-telefonu-12-ay-garantili-c-kalite-p-851372581,Samsung,Yenilenmiş Galaxy Note 20 256 Gb Yeşil Cep Telefonu (12 AY GARANTİLİ) - C Kalite,0.0,162.83386581469648,0.0,16199,479.26035502958587,431.97333333333336
https://www.trendyol.com/samsung/yenilenmis-samsung-galaxy-a53-128-gb-beyaz-cep-telefonu-12-ay-garantili-b-kalite-p-851371213,Samsung,Yenilenmiş Samsung Galaxy A53 128 GB Beyaz Cep Telefonu (12 Ay Garantili) - B Kalite,0.0,162.83386581469648,0.0,11699,346.1242603550296,311.97333333333336
https://www.trendyol.com/samsung/yenilenmis-samsung-galaxy-a72-128-gb-beyaz-cep-telefonu-12-ay-garantili-c-kalite-p-851370854,Samsung,Yenilenmiş Samsung Galaxy A72 128 GB Beyaz Cep Telefonu (12 Ay Garantili) - C Kalite,0.0,162.83386581469648,0.0,11699,346.1242603550296,311.97333333333336
https://www.trendyol.com/samsung/yenilenmis-samsung-galaxy-s20-128-gb-mavi-cep-telefonu-12-ay-garantili-c-kalite-p-851226081,Samsung,Yenilenmiş Samsung Galaxy S20 128 GB Mavi Cep Telefonu (12 Ay Garantili) - C Kalite,0.0,162.83386581469648,0.0,11899,352.04142011834324,317.3066666666667
https://www.trendyol.com/apple/iphone-11-64-gb-beyaz-cep-telefonu-aksesuarsiz-kutu-apple-turkiye-garantili-p-65149494,Apple,iPhone 11 64 GB Beyaz Cep Telefonu Aksesuarsız Kutu (Apple Türkiye Garantili),229000.0,8870.0,4.8,23999,710.0295857988166,639.9733333333334
https://www.trendyol.com/samsung/yenilenmis-samsung-galaxy-s20-fe-128-gb-beyaz-cep-telefonu-12-ay-garantili-c-kalite-p-851225614,Samsung,Yenilenmiş Samsung Galaxy S20 FE 128 GB Beyaz Cep Telefonu (12 Ay Garantili) - C Kalite,0.0,162.83386581469648,0.0,10399,307.66272189349115,277.3066666666667
https://www.trendyol.com/apple/iphone-15-pro-max-256-gb-mavi-titanyum-p-762254884,Apple,iPhone 15 Pro Max 256 GB Mavi Titanyum,13300.0,74.0,4.7,81999,2426.0059171597636,2186.64
https://www.trendyol.com/samsung/yenilenmis-samsung-galaxy-s20-fe-128-gb-mor-cep-telefonu-12-ay-garantili-c-kalite-p-851225466,Samsung,Yenilenmiş Samsung Galaxy S20 FE 128 GB Mor Cep Telefonu (12 Ay Garantili) - C Kalite,0.0,162.83386581469648,0.0,10399,307.66272189349115,277.3066666666667
https://www.trendyol.com/apple/iphone-14-128-gb-gece-yarisi-p-355707175,Apple,iPhone 14 128 GB Gece Yarısı,28300.0,518.0,4.7,45499,1346.1242603550297,1213.3066666666666
