LINK,BRAND,PRODUCT,PRICE,COUNT OF FAVORITE,RATING,RATING SCORE
https://www.trendyol.com/vivo/vivo-y17s-128-gb-4-gb-ram-isiltili-mor-cep-telefonu-p-828823263,vivo,VİVO Y17s 128 GB 4 GB RAM Işıltılı Mor Cep Telefonu,6.999 TL,,(2),4.5
https://www.trendyol.com/apple/iphone-11-64-gb-beyaz-cep-telefonu-aksesuarsiz-kutu-apple-turkiye-garantili-p-65149494,Apple,iPhone 11 64 GB Beyaz Cep Telefonu Aksesuarsız Kutu (Apple Türkiye Garantili),23.999 TL,229B kişi favoriledi!,(8870),4.8
https://www.trendyol.com/vivo/y20-64-gb-4-gb-ram-siyah-cep-telefonu-vivo-turkiye-garantili-p-77945183,vivo,Y20 64 GB 4 GB RAM Siyah Cep Telefonu (vivo Türkiye Garantili),6.900 TL,892 kişi favoriledi!,(38),4.3
https://www.trendyol.com/apple/iphone-15-pro-max-256-gb-mavi-titanyum-p-762254884,Apple,iPhone 15 Pro Max 256 GB Mavi Titanyum,81.999 TL,13.3B kişi favoriledi!,(74),4.7
https://www.trendyol.com/xiaomi/yenilenmis-xiaomi-mi-11t-256-gb-12-ay-delta-servis-garantili-c-kalite-p-852537794,Xiaomi,Yenilenmiş Xiaomi Mi 11T 256 GB (12 Ay Delta Servis Garantili) - C Kalite,9.299 TL,,,
https://www.trendyol.com/apple/iphone-14-128-gb-gece-yarisi-p-355707175,Apple,iPhone 14 128 GB Gece Yarısı,45.499 TL,28.3B kişi favoriledi!,(518),4.7
https://www.trendyol.com/xiaomi/yenilenmis-xiaomi-redmi-note-8-pro-64-gb-gri-kutulu-p-744091493,Xiaomi,YENİLENMİŞ XİAOMİ REDMİ NOTE 8 PRO 64 GB GRİ KUTULU,6.500 TL,,,
https://www.trendyol.com/apple/iphone-15-pro-max-256-gb-siyah-titanyum-p-762254852,Apple,iPhone 15 Pro Max 256 GB Siyah Titanyum,82.999 TL,11.6B kişi favoriledi!,(77),4.6
https://www.trendyol.com/hiking/a40-6gb-ram-128gb-hafiza-akilli-cep-telefonu-android-turkiye-garantili-p-744553062,Hikıng,"A40 6gb Ram, 128gb Hafıza Akıllı Cep Telefonu - Android (TÜRKİYE GARANTİLİ)",5.099 TL,964 kişi favoriledi!,(5),3.4
https://www.trendyol.com/agm-mobile/agm-m9-4g-lte-tuslu-dayanikli-cep-telefonu-p-835468804,AGM Mobile,AGM M9 4G LTE Tuşlu Dayanıklı Cep Telefonu,5.674 TL,,(3),3.7
https://www.trendyol.com/tecno/spark-10-128-gb-4-gb-ram-mavi-p-771234466,TECNO,Spark 10 128 GB 4 GB Ram Mavi,5.999 TL,306 kişi favoriledi!,(8),4.9
https://www.trendyol.com/jaxel/yuksek-ses-hizli-arama-efsane-tuslu-cep-telefonu-p-853553426,JAXEL,Yüksek Ses Hızlı Arama Efsane Tuşlu Cep Telefonu,799 TL,,,
https://www.trendyol.com/huawei/yenilenmis-huawei-p40-lite-128-gb-yesil-12-ay-garantili-a-grade-p-843340431,Huawei,Yenilenmiş Huawei P40 Lite 128 GB Yeşil (12 Ay Garantili) - A Grade,5.718 TL,,,
https://www.trendyol.com/tecno/camon-20-256-gb-8-gb-ram-mavi-cep-telefonu-tecno-turkiye-garantili-p-766765711,TECNO,Camon 20 256 GB 8 GB Ram Mavi Cep Telefonu (Tecno Türkiye Garantili),9.390 TL,346 kişi favoriledi!,(3),4.3
https://www.trendyol.com/samsung/galaxy-a25-5g-6-gb-ram-128-gb-sari-p-793616423,Samsung,Galaxy A25 5g 6 Gb Ram 128 Gb Sarı,11.999 TL,488 kişi favoriledi!,(10),5.0
https://www.trendyol.com/samsung/galaxy-m33-5g-6gb-ram-128-gb-ithalatci-garantili-p-857423219,Samsung,Galaxy M33 5G 6GB RAM 128 GB (İthalatçı Garantili),10.999 TL,,,
https://www.trendyol.com/samsung/galaxy-m32-4gb-ram-64-gb-cep-telefonu-i-thalatci-garantili-p-857423152,Samsung,Galaxy M32 4gb Ram 64 Gb  Cep Telefonu  i?thalatçı Garantili,13.999 TL,,,
https://www.trendyol.com/samsung/galaxy-m32-4gb-ram-64-gb-cep-telefonu-ithalatci-garantili-p-857422577,Samsung,Galaxy M32 4GB RAM 64 GB  Cep Telefonu (İthalatçı Garantili),13.999 TL,,,
https://www.trendyol.com/samsung/galaxy-m13-4gb-64-gb-cep-telefonu-ithalatci-garantili-p-857421769,Samsung,Galaxy M13  4GB+64 GB Cep Telefonu (ithalatçı Garantili),7.999 TL,,,
https://www.trendyol.com/samsung/galaxy-f13-4gb-ram-64-gb-gb-ithalatci-garantili-p-857375941,Samsung,Galaxy F13 4GB RAM 64 GB GB  (İthalatçı Garantili),7.999 TL,,,
https://www.trendyol.com/tecno/pova-6-pro-5g-256-gb-12-gb-ram-yesil-tecno-turkiye-garantili-p-850551940,TECNO,POVA 6 Pro 5G 256 GB / 12 GB RAM Yeşil (TECNO Türkiye Garantili),22.999 TL,,,
https://www.trendyol.com/trident/a60-6-128gb-akilli-telefon-mavi-p-831406428,Trident,A60 6/128GB Akıllı Telefon Mavi,7.799 TL,,,
https://www.trendyol.com/samsung/galaxy-a05-64-gb-4-gb-ram-siyah-cep-telefonu-samsung-turkiye-garantili-p-808069096,Samsung,Galaxy A05 64 GB 4 GB Ram Siyah Cep Telefonu (Samsung Türkiye Garantili),7.049 TL,,(1),3.0
https://www.trendyol.com/samsung/galaxy-a05s-128-gb-4-gb-ram-siyah-cep-telefonu-samsung-turkiye-garantili-p-801081017,Samsung,Galaxy A05s 128 Gb 4 Gb Ram Siyah Cep Telefonu (SAMSUNG TÜRKİYE GARANTİLİ),7.999 TL,,,
https://www.trendyol.com/infinix/hot-30-4-4-ram-128gb-sonic-white-cep-telefonu-p-749156710,INFINIX,Hot 30 4+4 RAM 128GB Sonic White Cep Telefonu,5.966 TL,706 kişi favoriledi!,(33),4.6
https://www.trendyol.com/apple/iphone-11-64-gb-beyaz-cep-telefonu-aksesuarsiz-kutu-apple-turkiye-garantili-p-65149494,Apple,iPhone 11 64 GB Beyaz Cep Telefonu Aksesuarsız Kutu (Apple Türkiye Garantili),23.999 TL,229B kişi favoriledi!,(8870),4.8
https://www.trendyol.com/reeder/s19-max-4gb-128-gb-yesil-cep-telefonu-reeder-turkiye-garantili-p-445500326,Reeder,S19 Max 4GB+128 GB Yeşil Cep Telefonu (Reeder Türkiye Garantili),4.567 TL,324 kişi favoriledi!,(7),3.3
https://www.trendyol.com/apple/iphone-15-pro-max-256-gb-mavi-titanyum-p-762254884,Apple,iPhone 15 Pro Max 256 GB Mavi Titanyum,81.999 TL,13.3B kişi favoriledi!,(74),4.7
https://www.trendyol.com/vivo/y17s-4-128-gb-akilli-telefon-orman-yesili-p-781355691,vivo,Y17s 4/128 gb Akıllı Telefon Orman Yeşili,6.749 TL,,(1),5.0
https://www.trendyol.com/apple/iphone-14-128-gb-gece-yarisi-p-355707175,Apple,iPhone 14 128 GB Gece Yarısı,45.499 TL,28.3B kişi favoriledi!,(518),4.7
https://www.trendyol.com/samsung/yenilenmis-samsung-galaxy-s22-ultra-512gb-b-kalite-bordo-p-827698039,Samsung,Yenilenmiş SAMSUNG GALAXY S22 ULTRA 512GB -B Kalite- Bordo,35.930 TL,,,
https://www.trendyol.com/apple/iphone-15-pro-max-256-gb-siyah-titanyum-p-762254852,Apple,iPhone 15 Pro Max 256 GB Siyah Titanyum,82.999 TL,11.6B kişi favoriledi!,(77),4.6
https://www.trendyol.com/apple/yenilenmis-iphone-12-pro-256-gb-pasifik-mavisi-b-grade-p-689227256,Apple,Yenilenmiş Iphone 12 Pro 256 Gb Pasifik Mavisi B Grade,36.985 TL,,,
https://www.trendyol.com/agm-mobile/agm-m9-4g-lte-tuslu-dayanikli-cep-telefonu-p-835468804,AGM Mobile,AGM M9 4G LTE Tuşlu Dayanıklı Cep Telefonu,5.674 TL,,(3),3.7
https://www.trendyol.com/gigaset/gigaset-da210-duvar-tipi-telefon-beyaz-p-803814236,Gigaset,Gıgaset Da210 Duvar Tipi Telefon Beyaz,"1.524,90 TL",,,
https://www.trendyol.com/jaxel/yuksek-ses-hizli-arama-efsane-tuslu-cep-telefonu-p-853553426,JAXEL,Yüksek Ses Hızlı Arama Efsane Tuşlu Cep Telefonu,799 TL,,,
https://www.trendyol.com/tecno/spark-go-2024-4-128-tecno-turkiye-garantili-p-838248233,TECNO,Spark GO 2024 4/128 (TECNO Türkiye Garantili),6.099 TL,,,
https://www.trendyol.com/samsung/yenilenmis-samsung-galaxy-a72-128gb-a-kalite-siyah-p-788641137,Samsung,Yenilenmiş SAMSUNG GALAXY A72 128GB -A Kalite- Siyah,8.999 TL,,(3),4.7
https://www.trendyol.com/tecno/spark-go-2023-3gb-64gb-siyah-android-cep-telefonu-p-764550620,TECNO,Spark Go 2023 3GB / 64GB Siyah Android Cep Telefonu,"4.799,95 TL",112 kişi favoriledi!,(2),5.0
https://www.trendyol.com/oppo/reno-5-lite-128-gb-black-yenilenmis-urun-8-gb-ram-golgeli-ekran-p-797872203,Oppo,Reno 5 Lite 128 Gb Black - Yenilenmiş Ürün 8 Gb Ram (gölgeli Ekran),7.199 TL,,(1),5.0
https://www.trendyol.com/samsung/galaxy-s8-gold-64-gb-4-gb-ram-yenilenmis-urun-sifir-gibi-p-856296801,Samsung,Galaxy S8 Gold 64 Gb / 4 GB Ram Yenilenmiş Ürün (Sıfır Gibi),5.899 TL,,,
https://www.trendyol.com/samsung/galaxy-a52-siyah-128-gb-8-gb-ram-yenilenmis-urun-sifir-gibi-p-852286726,Samsung,Galaxy A52 Siyah 128 GB 8 GB Ram YENİLENMİŞ ÜRÜN (Sıfır Gibi),9.199 TL,,,
https://www.trendyol.com/samsung/yenilenmis-samsung-galaxy-note-20-256-gb-bronz-cep-telefonu-12-ay-garantili-c-kalite-p-851384072,Samsung,Yenilenmiş Samsung Galaxy Note 20 256 GB Bronz Cep Telefonu (12 Ay Garantili) - C Kalite,16.199 TL,,,
https://www.trendyol.com/samsung/galaxy-a9-128-gb-red-pink-yenilenmis-urun-sifir-gibi-a-kalite-p-792825640,Samsung,Galaxy A9 128 Gb Red Pink Yenilenmiş Ürün (SIFIR GİBİ) A Kalite,5.299 TL,,,
https://www.trendyol.com/samsung/galaxy-a21s-64-gb-lacivert-yenilenmis-urun-sifir-gibi-p-790259521,Samsung,Galaxy A21s 64 Gb Lacivert Yenilenmiş Ürün (SIFIR GİBİ),5.399 TL,,(1),5.0
https://www.trendyol.com/samsung/yenilenmis-galaxy-a73-128-gb-cep-telefonu-12-ay-garantili-p-719468069,Samsung,Yenilenmiş Galaxy A73 128 GB Cep Telefonu (12 Ay Garantili),16.199 TL,,(1),5.0
https://www.trendyol.com/apple/yenilenmis-iphone-7-plus-256-gb-siyah-cep-telefonu-12-ay-garantili-p-308846384,Apple,Yenilenmiş iPhone 7 Plus 256 GB Siyah Cep Telefonu (12 Ay Garantili),6.999 TL,1677 kişi favoriledi!,(4),4.0
https://www.trendyol.com/apple/yenilenmis-iphone-se-2020-64-gb-beyaz-cep-telefonu-12-ay-garantili-a-kalite-p-689225100,Apple,Yenilenmiş Iphone Se 2020 64 Gb Beyaz Cep Telefonu (12 Ay Garantili) - A Kalite,8.990 TL,262 kişi favoriledi!,(1),1.0
https://www.trendyol.com/reeder/p13-blue-plus-2022-4-gb-32-gb-mavi-cep-telefonu-reeder-turkiye-garantili-p-230918387,Reeder,P13 Blue Plus 2022 4 GB+32 GB Mavi Cep Telefonu (Reeder Türkiye Garantili),3.210 TL,7484 kişi favoriledi!,(690),4.4
https://www.trendyol.com/apple/iphone-11-64-gb-beyaz-cep-telefonu-aksesuarsiz-kutu-apple-turkiye-garantili-p-65149494,Apple,iPhone 11 64 GB Beyaz Cep Telefonu Aksesuarsız Kutu (Apple Türkiye Garantili),23.999 TL,229B kişi favoriledi!,(8870),4.8
https://www.trendyol.com/samsung/yenilenmis-samsung-galaxy-s21-ultra-128gb-b-kalite-siyah-p-828935021,Samsung,Yenilenmiş SAMSUNG GALAXY S21 ULTRA 128GB -B Kalite- Siyah,24.960 TL,,(1),5.0
https://www.trendyol.com/apple/iphone-15-pro-max-256-gb-mavi-titanyum-p-762254884,Apple,iPhone 15 Pro Max 256 GB Mavi Titanyum,81.999 TL,13.3B kişi favoriledi!,(74),4.7
https://www.trendyol.com/oppo/yenilenmis-oppo-reno-5-lite-128-gb-siyah-cep-telefonu-12-ay-garantili-c-kalite-p-852471374,Oppo,Yenilenmiş Oppo Reno 5 Lite 128 GB Siyah Cep Telefonu (12 Ay Garantili) - C Kalite,8.599 TL,,,
https://www.trendyol.com/apple/iphone-14-128-gb-gece-yarisi-p-355707175,Apple,iPhone 14 128 GB Gece Yarısı,45.499 TL,28.3B kişi favoriledi!,(518),4.7
https://www.trendyol.com/tecno/spark-go-3gb-64gb-mor-cep-telefonu-p-753778105,TECNO,Spark Go 3gb/64gb Mor Cep Telefonu,4.299 TL,,(3),4.7
https://www.trendyol.com/apple/iphone-15-pro-max-256-gb-siyah-titanyum-p-762254852,Apple,iPhone 15 Pro Max 256 GB Siyah Titanyum,82.999 TL,11.6B kişi favoriledi!,(77),4.6
https://www.trendyol.com/casper/via-m40-128-gb-6-gb-ram-opal-mavi-ekran-koruyucu-kilif-p-825213853,CASPER,Vıa M40 128 Gb 6 Gb Ram Opal Mavi (EKRAN KORUYUCU KILIF),7.499 TL,,,
https://www.trendyol.com/agm-mobile/agm-m9-4g-lte-tuslu-dayanikli-cep-telefonu-p-835468804,AGM Mobile,AGM M9 4G LTE Tuşlu Dayanıklı Cep Telefonu,5.674 TL,,(3),3.7
https://www.trendyol.com/tecno/phantom-x2-pro-12-256-gb-turuncu-outlet-2-yil-garantili-p-836304117,TECNO,Phantom X2 Pro 12/256 Gb Turuncu (OUTLET) (2 YIL GARANTİLİ),24.399 TL,,,
https://www.trendyol.com/jaxel/yuksek-ses-hizli-arama-efsane-tuslu-cep-telefonu-p-853553426,JAXEL,Yüksek Ses Hızlı Arama Efsane Tuşlu Cep Telefonu,799 TL,,,
https://www.trendyol.com/vivo/yenilenmis-vivo-v23-256-gb-12-ay-delta-servis-garantili-b-kalite-p-853891980,vivo,Yenilenmiş Vivo V23 256 GB (12 Ay Delta Servis Garantili) - B Kalite,10.599 TL,,,
https://www.trendyol.com/apple/yenilenmis-iphone-11-128gb-b-kalite-sari-p-797921391,Apple,Yenilenmiş IPHONE 11 128GB -B Kalite- Sarı,18.899 TL,,,
https://www.trendyol.com/realme/9-pro-6-128-gb-gece-siyahi-cep-telefonu-p-676222836,realme,9 Pro 6/128 Gb Gece Siyahı Cep Telefonu,8.799 TL,500 kişi favoriledi!,(25),4.6
https://www.trendyol.com/xiaomi/redmi-note-8-pro-128-gb-mavi-outlet-2-yil-garantili-p-855702140,Xiaomi,Redmi Note 8 Pro 128 Gb Mavi (OUTLET) (2 YIL GARANTİLİ),5.799 TL,,,
https://www.trendyol.com/xiaomi/redmi-note-12-pro-256-gb-8-gb-ram-yenilenmis-urun-p-848555328,Xiaomi,Redmi Note 12 Pro /256 GB / 8 Gb Ram Yenilenmiş Ürün,10.599 TL,,,
https://www.trendyol.com/tecno/spark-10-pro-ki7-8-256-gb-kirmizi-beyaz-ithalatci-garantili-p-857883387,TECNO,Spark 10 Pro KI7 8/256 GB KIRMIZI-BEYAZ(İthalatçı Garantili),7.499 TL,,,
https://www.trendyol.com/xiaomi/yenilenmis-mi-a2-lite-32-gb-a-grade-mavi-cep-telefonu-12-ay-garantili-p-816102398,Xiaomi,Yenilenmiş Mi A2 Lite 32 Gb A Grade Mavi Cep Telefonu (12 AY GARANTİLİ),3.390 TL,,(3),3.3
https://www.trendyol.com/general-mobile/gm-22-pro-tek-sim-siyah-128-gb-akilli-telefon-p-822467775,General Mobile,GM 22 Pro Tek Sim Siyah 128 Gb Akıllı Telefon,6.990 TL,,(5),4.6
https://www.trendyol.com/infinix/s5-pro-x660c-4gb-ram-64-gb-mavi-ithalatci-garantili-p-857866942,INFINIX,S5 Pro X660c 4gb Ram 64 Gb MAVİ(ithalatçı Garantili),5.499 TL,,,
https://www.trendyol.com/infinix/smart-8-4gb-128gb-ram-akilli-cep-telefonu-gold-ithalatci-garantili-p-857858869,INFINIX,Smart 8  4GB-128GB Ram Akıllı Cep Telefonu  Gold İthalatçı Garantili,5.999 TL,,,
https://www.trendyol.com/infinix/hot-12-pro-8gb-ram-128-gb-cep-telefonu-ithalatci-garantili-p-857849952,INFINIX,Hot 12 Pro 8GB Ram 128 GB Cep Telefonu (ithalatçı Garantili),7.999 TL,,,
https://www.trendyol.com/infinix/hot-12-pro-8gb-ram-128-gb-cep-telefonu-ithalatci-garantili-p-857849910,INFINIX,Hot 12 Pro 8GB Ram 128 GB Cep Telefonu (ithalatçı Garantili),7.999 TL,,,
https://www.trendyol.com/samsung/galaxy-s20-128gb-b-grade-yenilenmis-cep-telefonu-12-ay-garantili-p-841939855,Samsung,Galaxy S20 128gb B Grade Yenilenmiş Cep Telefonu (12 AY GARANTİLİ),10.699 TL,,,
https://www.trendyol.com/apple/iphone-11-64-gb-beyaz-cep-telefonu-aksesuarsiz-kutu-apple-turkiye-garantili-p-65149494,Apple,iPhone 11 64 GB Beyaz Cep Telefonu Aksesuarsız Kutu (Apple Türkiye Garantili),23.999 TL,229B kişi favoriledi!,(8870),4.8
https://www.trendyol.com/samsung/yenilenmis-galaxy-a33-128gb-a-kalite-turuncu-p-808023512,Samsung,Yenilenmiş Galaxy A33 128gb -a Kalite- Turuncu,9.895 TL,,(1),5.0
https://www.trendyol.com/apple/iphone-15-pro-max-256-gb-mavi-titanyum-p-762254884,Apple,iPhone 15 Pro Max 256 GB Mavi Titanyum,81.999 TL,13.3B kişi favoriledi!,(74),4.7
https://www.trendyol.com/samsung/yenilenmis-samsung-galaxy-a71-128-gb-siyah-cep-telefonu-a-kalite-p-773604819,Samsung,Yenilenmiş Samsung Galaxy A71 128 GB Siyah Cep Telefonu A Kalite,9.140 TL,,,
https://www.trendyol.com/apple/iphone-14-128-gb-gece-yarisi-p-355707175,Apple,iPhone 14 128 GB Gece Yarısı,45.499 TL,28.3B kişi favoriledi!,(518),4.7
https://www.trendyol.com/samsung/yenilenmis-galaxy-a21s-64-gb-mavi-a-grade-p-689225679,Samsung,Yenilenmiş Galaxy A21s 64 GB Mavi A Grade,4.399 TL,,(3),3.7
https://www.trendyol.com/apple/iphone-15-pro-max-256-gb-siyah-titanyum-p-762254852,Apple,iPhone 15 Pro Max 256 GB Siyah Titanyum,82.999 TL,11.6B kişi favoriledi!,(77),4.6
https://www.trendyol.com/gurlek-group/a13-5g-akilli-telefon-128-gb-4-gb-ram-akilli-telefon-turkiye-garantili-p-851041600,Gurlek Group,A13 5G Akıllı Telefon 128 GB - 4 GB Ram Akıllı Telefon (Türkiye Garantili),"9.499,90 TL",,,
https://www.trendyol.com/agm-mobile/agm-m9-4g-lte-tuslu-dayanikli-cep-telefonu-p-835468804,AGM Mobile,AGM M9 4G LTE Tuşlu Dayanıklı Cep Telefonu,5.674 TL,,(3),3.7
https://www.trendyol.com/realme/c53-8-gb-ram-4gb-4gb-a-kadar-dinamik-ram-128gb-kablolu-kulaklik-hediyeli-realme-turkiye-p-824110998,realme,C53 8 Gb Ram 4gb 4gb'a Kadar Dinamik Ram 128gb) Kablolu Kulaklık Hediyeli Realme Türkiye,9.179 TL,,(1),4.0
https://www.trendyol.com/jaxel/yuksek-ses-hizli-arama-efsane-tuslu-cep-telefonu-p-853553426,JAXEL,Yüksek Ses Hızlı Arama Efsane Tuşlu Cep Telefonu,799 TL,,,
https://www.trendyol.com/realme/c55-nfc-6-6-gb-ram-128-gb-hafiza-kablolu-kulaklik-p-808636651,realme,C55  NFC (6+6) Gb Ram 128 GB Hafıza - Kablolu Kulaklık,8.199 TL,,(1),5.0
https://www.trendyol.com/realme/c55-128gb-6gb-ram-gece-bulutu-dist-p-799996905,realme,C55 128gb 6gb Ram Gece Bulutu – Dist.,7.399 TL,,,
https://www.trendyol.com/realme/c55-128gb-6gb-ram-gece-bulutu-dist-p-784307100,realme,C55 128gb 6gb Ram Gece Bulutu – Dist.,7.999 TL,,,
https://www.trendyol.com/realme/c55-256-gb-8-gb-ram-altin-cep-telefonu-turkiye-garantili-p-760203556,realme,C55 256 Gb 8 Gb Ram Altın Cep Telefonu ( Türkiye Garantili),10.900 TL,,,
https://www.trendyol.com/realme/c65-6-128gb-p-843773333,realme,C65 6/128GB,8.000 TL,,,
https://www.trendyol.com/vivo/y27-128-gb-6-ram-deniz-mavisi-p-826346016,vivo,Y27 128 Gb 6 Ram Deniz Mavisi,7.999 TL,,,
https://www.trendyol.com/oukitel/c33-256-gb-8-gb-ram-gri-cep-telefonu-oukitel-turkiye-garantili-p-764529005,oukitel,C33 256 GB 8 GB Ram Gri Cep Telefonu (Oukitel Türkiye Garantili),5.809 TL,188 kişi favoriledi!,(7),5.0
https://www.trendyol.com/tecno/spark-20-256-gb-8-gb-ram-cep-telefonu-tecno-turkiye-garantili-p-815116693,TECNO,SPARK 20 256 GB / 8 GB RAM Cep Telefonu (TECNO Türkiye Garantili),8.499 TL,105 kişi favoriledi!,(3),5.0
https://www.trendyol.com/hiking/a28-128-gb-8-gb-ram-turkiye-garantili-p-707221050,Hikıng,A28 128 GB 8 GB Ram Türkiye Garantili,5.499 TL,,(3),1.0
https://www.trendyol.com/general-mobile/gm-21-3-32-gb-yenilenmis-telefon-tek-simli-iyi-durumda-p-630292312,General Mobile,Gm 21 3+32 Gb Yenilenmiş Telefon (tek Simli Iyi Durumda),3.490 TL,,,
https://www.trendyol.com/xiaomi/yenilenmis-mi-note-10-lite-128-gb-12-ay-delta-servis-garantili-b-grade-p-681135830,Xiaomi,Yenilenmiş Mi Note 10 Lite 128 GB (12 Ay Delta Servis Garantili) - B Grade,7.700 TL,,,
https://www.trendyol.com/oppo/yenilenmis-oppo-a96-128gb-siyah-b-kalite-p-856339281,Oppo,Yenilenmiş Oppo A96 128GB Siyah B Kalite,5.999 TL,,,
https://www.trendyol.com/samsung/yenilenmis-samsung-galaxy-a22-64-gb-a-grade-12-ay-garantili-p-856359231,Samsung,Yenilenmiş Samsung Galaxy A22 64 GB A Grade (12 Ay Garantili),4.999 TL,,,
https://www.trendyol.com/apple/iphone-11-64-gb-beyaz-cep-telefonu-aksesuarsiz-kutu-apple-turkiye-garantili-p-65149494,Apple,iPhone 11 64 GB Beyaz Cep Telefonu Aksesuarsız Kutu (Apple Türkiye Garantili),23.999 TL,229B kişi favoriledi!,(8870),4.8
https://www.trendyol.com/samsung/yenilenmis-samsung-galaxy-a73-128-gb-gri-cep-telefonu-12-ay-garantili-b-kalite-p-856353931,Samsung,Yenilenmiş Samsung Galaxy A73 128 GB Gri Cep Telefonu (12 Ay Garantili) - B Kalite,16.199 TL,,,
https://www.trendyol.com/apple/iphone-15-pro-max-256-gb-mavi-titanyum-p-762254884,Apple,iPhone 15 Pro Max 256 GB Mavi Titanyum,81.999 TL,13.3B kişi favoriledi!,(74),4.7
https://www.trendyol.com/samsung/galaxy-s21-fe-5g-black-128-gb-8-gb-ram-yenilenmis-urun-sifir-gibi-p-856309051,Samsung,Galaxy S21 FE 5G  Black 128 GB / 8 GB Ram Yenilenmiş Ürün ( Sıfır Gibi),13.989 TL,,,
https://www.trendyol.com/apple/iphone-14-128-gb-gece-yarisi-p-355707175,Apple,iPhone 14 128 GB Gece Yarısı,45.499 TL,28.3B kişi favoriledi!,(518),4.7
https://www.trendyol.com/samsung/galaxys-s10e-128-gb-6-gb-ram-green-yenilenmis-urun-sifir-gibi-p-856299201,Samsung,Galaxys S10E 128 GB/ 6 GB Ram Green Yenilenmiş ÜRÜN (Sıfır gibi),7.399 TL,,,
https://www.trendyol.com/apple/iphone-15-pro-max-256-gb-siyah-titanyum-p-762254852,Apple,iPhone 15 Pro Max 256 GB Siyah Titanyum,82.999 TL,11.6B kişi favoriledi!,(77),4.6
https://www.trendyol.com/samsung/galaxys-s10e-128-gb-6-gb-ram-green-yenilenmis-urun-sifir-gibi-p-856299162,Samsung,Galaxys S10E 128 GB/ 6 GB Ram Green Yenilenmiş ÜRÜN (Sıfır gibi),7.399 TL,,,
https://www.trendyol.com/agm-mobile/agm-m9-4g-lte-tuslu-dayanikli-cep-telefonu-p-835468804,AGM Mobile,AGM M9 4G LTE Tuşlu Dayanıklı Cep Telefonu,5.674 TL,,(3),3.7
https://www.trendyol.com/samsung/galaxy-s10-lite-siyah-128-gb-8-gb-ram-yenilenmis-urun-p-856293274,Samsung,Galaxy S10 Lite Siyah 128 GB / 8 Gb Ram YENİLENMİŞ ÜRÜN,"8.472,89 TL",,,
https://www.trendyol.com/jaxel/yuksek-ses-hizli-arama-efsane-tuslu-cep-telefonu-p-853553426,JAXEL,Yüksek Ses Hızlı Arama Efsane Tuşlu Cep Telefonu,799 TL,,,
https://www.trendyol.com/samsung/galaxy-s10-lite-siyah-128-gb-8-gb-ram-yenilenmis-urun-sifir-gibi-p-856293269,Samsung,Galaxy S10 Lite Siyah 128 GB / 8 Gb Ram YENİLENMİŞ ÜRÜN (Sıfır Gibi),"8.472,89 TL",,,
https://www.trendyol.com/samsung/galaxy-a9-128-gb-mavi-6-gb-ram-yenilenmis-urun-sifir-gibi-p-856290642,Samsung,Galaxy A9 128 GB Mavi 6 GB Ram Yenilenmiş ÜRÜN (Sıfır Gibi),"5.786,29 TL",,,
https://www.trendyol.com/samsung/yenilenmis-samsung-galaxy-a33-128gb-5g-turuncu-a-kalite-p-856279264,Samsung,Yenilenmiş Samsung Galaxy A33 128GB 5G Turuncu - A Kalite,9.985 TL,,,
https://www.trendyol.com/samsung/yenilenmis-samsung-galaxy-a53-128gb-a-kalite-turuncu-p-856276749,Samsung,Yenilenmiş SAMSUNG GALAXY A53 128GB -A Kalite- Turuncu,9.499 TL,,,
https://www.trendyol.com/samsung/yenilenmis-samsung-galaxy-a54-256gb-b-kalite-yesil-p-856231550,Samsung,Yenilenmiş SAMSUNG GALAXY A54 256GB -B Kalite- Yeşil,13.499 TL,,,
https://www.trendyol.com/apple/yenilenmis-iphone-7-plus-32-gb-gumus-b-kalite-p-855609281,Apple,Yenilenmiş iPhone 7 Plus 32 GB Gümüş B Kalite,4.999 TL,,,
https://www.trendyol.com/samsung/galaxy-a03s-black-32gb-yenilenmis-a-kalite-12-ay-garantili-p-854111384,Samsung,Galaxy A03s Black 32gb Yenilenmiş A Kalite (12 AY GARANTİLİ),4.299 TL,,,
https://www.trendyol.com/samsung/yenilenmis-samsung-galaxy-s22-256-gb-12-ay-delta-servis-garantili-c-kalite-p-854034434,Samsung,Yenilenmiş Samsung Galaxy S22+ 256 GB (12 Ay Delta Servis Garantili) - C Kalite,22.499 TL,,,
https://www.trendyol.com/samsung/galaxy-a12-64-gb-beyaz-yenilenmis-urun-p-852980407,Samsung,Galaxy A12 64 GB Beyaz YENİLENMİŞ ÜRÜN,6.599 TL,,,
https://www.trendyol.com/samsung/galaxy-a12-64-gb-beyaz-yeni-lenmi-s-urun-sifir-gibi-p-852979786,Samsung,Galaxy A12 64 Gb Beyaz Yeni?lenmi?ş Ürün Sıfır Gibi,6.599 TL,,,
https://www.trendyol.com/samsung/yenilenmis-samsung-galaxy-m14-128-gb-gumus-b-kalite-p-852767188,Samsung,Yenilenmiş Samsung Galaxy M14 128 GB Gümüş B Kalite,5.999 TL,,,
https://www.trendyol.com/samsung/yenilenmis-samsung-galaxy-m14-128-gb-mavi-b-kalite-p-852766528,Samsung,Yenilenmiş Samsung Galaxy M14 128 GB Mavi B Kalite,5.999 TL,,,
